run_index,diagnostic,repeat,W,K,connections_total,concurrency_total,qps,completed,payload_validation_passed,metrics_validation_passed,validation_issues,metrics_issues,measurement_start,measurement_end,proxy_cpu_pct,controller_cpu_pct,controller_children_cpu_pct,per_core_busy_min_pct,per_core_busy_max_pct,per_core_busy_pct,named_shard_cpu_min_pct,named_shard_cpu_max_pct,named_shard_cpu_pct,named_shard_affinity,host_client_cpu_total_pct,host_server_cpu_total_pct,host_client_8core_occupancy_pct,host_server_8core_occupancy_pct,host_client_cpu_pct,host_server_cpu_pct,worker_qps,latency_p99_max_across_workers_us_NOT_global_p99,worker_latency_p99_us,worker_latency_mean_us
25,False,1,4,4,16,1024,78948.8,789488,True,True,[],[],2026-09-26T01:35:08.722941+00:00,2026-09-26T01:35:18.722941+00:00,399.8168190160009,,,100.0,100.0,"{""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",100.00420685742895,100.10421106428637,"{""0"":100.00420685742895,""1"":100.10421106428637,""2"":100.00420685742895,""3"":100.00420685742895}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12]}",448.4655807563871,476.46343195188064,56.05819759454839,59.55792899398508,"[112.29138175906861,111.29145850208671,112.491366410465,112.39137408476681]","[120.29076781492391,118.79088292945104,118.29092130096008,119.09085990654562]","{""0"":19793.5,""1"":19688.9,""2"":19778.1,""3"":19688.3}",17499.657,"[17432.623,17278.293,17499.657,17454.18]","[12935.338959961604,13001.534144441794,12944.84791950693,12996.765762163315]"
26,False,2,4,4,16,1024,79137.3,791373,True,True,[],[],2026-09-26T01:35:24.605594+00:00,2026-09-26T01:35:34.605594+00:00,399.8644385743976,,,100.0,100.0,"{""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.89111631303406,100.09109852787496,"{""0"":99.99110742045451,""1"":99.99110742045451,""2"":99.89111631303406,""3"":100.09109852787496}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12]}",451.60625190265176,478.4066229190182,56.45078148783147,59.80082786487728,"[113.5015712819995,112.60155882249467,113.20156712883123,112.30155466932638]","[120.00166126731226,119.50165434536513,119.90165988292283,119.00164742341799]","{""0"":19894.2,""1"":19724.3,""2"":19832.8,""3"":19686}",17551.782,"[17425.158,17377.608,17252.078,17551.782]","[12864.412750660997,12982.713606880852,12906.631553204792,13004.279403637101]"
27,False,3,4,4,16,1024,79040.4,790404,True,True,[],[],2026-09-26T01:35:40.487984+00:00,2026-09-26T01:35:50.487984+00:00,399.8941369880592,,,100.0,100.0,"{""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.9735342470148,99.9735342470148,"{""0"":99.9735342470148,""1"":99.9735342470148,""2"":99.9735342470148,""3"":99.9735342470148}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12]}",449.90376952046245,476.90399574196164,56.237971190057806,59.612999467745205,"[113.00094677886698,111.2009316974337,113.20094845458179,112.50094258957995]","[120.80101213174453,117.50098448245018,120.00100542888529,118.60099369888162]","{""0"":19837,""1"":19755.4,""2"":19840,""3"":19608}",17641.393,"[17147.275,17641.393,17174.055,17273.762]","[12904.235050809095,12959.088349104548,12899.520178558467,13055.627262851898]"
28,False,1,8,1,8,512,88956.7,889567,True,True,[],[],2026-09-26T01:36:05.439504+00:00,2026-09-26T01:36:15.439504+00:00,799.9457790110881,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.98072478578779,100.08070551057358,"{""0"":99.98072478578779,""1"":99.98072478578779,""2"":100.08070551057358,""3"":100.08070551057358,""4"":100.08070551057358,""5"":99.98072478578779,""6"":99.98072478578779,""7"":99.98072478578779}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",688.3607245889144,682.0619990044406,86.0450905736143,85.25774987555508,"[85.98260321662548,85.88262344544336,85.98260321662548,86.38252230135397,86.18256275898972,85.28274481835062,85.58268413189698,87.08238069962883]","[85.98260321662548,85.38272458953274,85.18276504716849,85.58268413189698,84.38292687771151,84.68286619125789,85.18276504716849,85.6826639030791]","{""0"":11129.2,""1"":11100.3,""2"":11113.5,""3"":11130,""4"":11093.3,""5"":11046.8,""6"":11140.1,""7"":11203.5}",11907.509,"[11313.293,11268.845,11317.976,11052.471,11675.242,11424.498,11907.509,11438.215]","[5752.266783533408,5765.945203282794,5759.592958042021,5748.44126097035,5769.659200129808,5791.831670538074,5745.647212251237,5711.114243861293]"
29,False,2,8,1,8,512,89010.2,890102,True,True,[],[],2026-09-26T01:36:20.768044+00:00,2026-09-26T01:36:30.768044+00:00,800.0336050946828,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",100.00420063683535,100.10420483747218,"{""0"":100.10420483747218,""1"":100.00420063683535,""2"":100.00420063683535,""3"":100.00420063683535,""4"":100.00420063683535,""5"":100.00420063683535,""6"":100.00420063683535,""7"":100.00420063683535}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",689.4194023487375,681.216791931936,86.1774252935922,85.152098991492,"[84.626931861148,85.62725020466038,85.22712286725543,87.42782322298268,86.727600382524,87.02769588557773,86.727600382524,86.02737754206534]","[84.22680452374304,84.32683635809428,84.02674085504056,85.32715470160667,85.72728203901163,86.62756854817277,85.72728203901163,85.22712286725543]","{""0"":10942.3,""1"":11081.9,""2"":11057.3,""3"":11096.7,""4"":11218,""5"":11280.4,""6"":11180.5,""7"":11153.1}",11918.767,"[11918.767,11316.94,11771.434,11354.192,10924.914,11269.501,11687.887,11290.034]","[5848.545662538954,5774.721359586352,5785.333644795745,5768.37687626051,5704.168690488501,5672.503436757562,5724.250599123474,5739.843451901265]"
30,False,3,8,1,8,512,88950.2,889502,True,True,[],[],2026-09-26T01:36:36.100359+00:00,2026-09-26T01:36:46.100359+00:00,799.9548587423326,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.90685134186651,100.00685820006657,"{""0"":100.00685820006657,""1"":100.00685820006657,""2"":100.00685820006657,""3"":100.00685820006657,""4"":100.00685820006657,""5"":100.00685820006657,""6"":100.00685820006657,""7"":99.90685134186651}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",689.8030729989497,681.601847540647,86.22538412486871,85.20023094258087,"[85.41276269988445,86.91298686908617,86.11286731217858,86.91298686908617,86.71295697985927,85.7128075337248,85.91283742295168,86.11286731217858]","[85.312747755271,86.21288225679203,84.11256841990962,85.41276269988445,85.41276269988445,85.312747755271,85.01270292143066,84.81267303220376]","{""0"":11060.3,""1"":11101.1,""2"":11048.3,""3"":11117.7,""4"":11152.8,""5"":11186.4,""6"":11117.2,""7"":11166.4}",11604.196,"[11539.321,11418.556,11604.196,11089.294,11319.719,11499.514,11310.889,11575.75]","[5785.3626206612835,5763.923120312401,5791.8431714109865,5757.528074943559,5737.975918047486,5721.008289369234,5757.427414825675,5731.732072745021]"
31,False,1,8,2,16,1024,124509.9,1245099,True,True,[],[],2026-09-26T01:36:56.786795+00:00,2026-09-26T01:37:06.786795+00:00,799.9104838191114,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.83875223255042,100.03882989233509,"{""0"":99.83875223255042,""1"":100.03882989233509,""2"":100.03882989233509,""3"":100.03882989233509,""4"":100.03882989233509,""5"":99.93879106244276,""6"":99.93879106244276,""7"":99.93879106244276}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",687.7579525445494,692.7576468782551,85.96974406806868,86.59470585978188,"[85.79475476638898,84.59482812629962,86.79469363313011,85.9947425397372,85.59476699304075,85.89474865306309,85.69476087971486,87.39465695317479]","[86.09473642641132,85.1947914463443,87.09467529315245,86.49471197310777,86.99468140647834,86.39471808643366,86.79469363313011,87.69463861319713]","{""0"":15560.8,""1"":15298.7,""2"":15636.5,""3"":15501.7,""4"":15631.6,""5"":15526.4,""6"":15624.2,""7"":15730}",15601.433,"[14772.265,15411.419,15271.949,15510.627,14615.947,15601.433,15153.047,14755.818]","[8227.26147007866,8367.554839633432,8185.160499779362,8256.129944548018,8184.916915849944,8242.70387889659,8191.387231512654,8136.377353445645]"
32,False,2,8,2,16,1024,124381.8,1243818,True,True,[],[],2026-09-26T01:37:12.342424+00:00,2026-09-26T01:37:22.342424+00:00,800.0467304160969,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.880865244399,100.08082693657998,"{""0"":99.98084609048949,""1"":99.880865244399,""2"":100.08082693657998,""3"":100.08082693657998,""4"":100.08082693657998,""5"":99.98084609048949,""6"":99.880865244399,""7"":99.98084609048949}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",690.3127791841264,695.8120843485423,86.2890973980158,86.97651054356778,"[86.08912266476432,84.78928689862967,86.78903423114451,87.58893316415046,86.2890973980158,86.38908476464155,85.88914793151284,86.48907213126729]","[86.68904686451877,85.5891858316356,86.989008964396,87.6889205307762,87.78890789740194,87.98888263065342,86.08912266476432,86.989008964396]","{""0"":15472.3,""1"":15333.4,""2"":15644.3,""3"":15695.9,""4"":15442.1,""5"":15629.6,""6"":15568.6,""7"":15595.6}",15923.608,"[15303.463,15923.608,14943.795,14225.883,15601.107,15399.533,14722.242,15405.679]","[8272.803901404444,8348.178789218307,8178.03700962651,8153.630909938263,8289.018547075852,8189.493264357373,8221.454530015544,8206.378966580318]"
33,False,3,8,2,16,1024,124608.2,1246082,True,True,[],[],2026-09-26T01:37:27.892139+00:00,2026-09-26T01:37:37.892139+00:00,799.997502331038,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.89968810358837,100.09968747917112,"{""0"":99.99968779137976,""1"":100.09968747917112,""2"":99.99968779137976,""3"":99.99968779137976,""4"":99.89968810358837,""5"":99.99968779137976,""6"":99.99968779137976,""7"":100.09968747917112}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",686.5131216304002,694.3121346637779,85.81414020380002,86.78901683297224,"[85.28920663424576,85.28920663424576,85.28920663424576,85.9891180603181,86.18909275348165,85.88913071373635,86.2890801000634,86.2890801000634]","[86.889004179554,86.48905479322694,85.88913071373635,86.18909275348165,87.08897887271753,87.88887764537165,86.68902948639047,87.18896621929929]","{""0"":15417.1,""1"":15446.5,""2"":15515.9,""3"":15586.1,""4"":15609.2,""5"":15683.3,""6"":15687.4,""7"":15662.7}",16033.87,"[15419.711,16033.87,15175.832,15325.186,14901.195,14836.91,15416.369,15062.266]","[8299.666116883202,8285.025448004402,8250.424664086519,8214.736401139477,8198.843229307075,8157.114203790018,8163.133725391078,8168.969137485874]"
34,False,1,8,4,32,2048,138823.1,1388231,True,True,[],[],2026-09-26T01:37:54.562247+00:00,2026-09-26T01:38:04.562247+00:00,799.9024614139746,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.88781986907009,100.08779548442358,"{""0"":99.98780767674683,""1"":100.08779548442358,""2"":99.98780767674683,""3"":99.98780767674683,""4"":100.08779548442358,""5"":99.98780767674683,""6"":99.98780767674683,""7"":99.88781986907009}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",681.929065674782,693.5278591671977,85.24113320934775,86.69098239589971,"[85.29112800888403,84.89116961259383,86.99095119311735,85.19113840981147,84.191242419086,85.19113840981147,84.79118001352128,85.39111760795657]","[85.39111760795657,86.69098239589971,87.99084718384283,86.59099279682715,85.99105520239186,86.69098239589971,87.0909407921899,87.0909407921899]","{""0"":17146.4,""1"":17315.3,""2"":17547.2,""3"":17209.3,""4"":17256.4,""5"":17336.7,""6"":17468.1,""7"":17543.7}",25221.64,"[24287.283,24041.994,23633.799,24474.99,24537.568,25221.64,24274.181,24218.036]","[14932.09214670718,14784.637946827372,14591.67004963185,14862.287311744232,14829.246489528521,14756.951944187764,14653.557651055353,14586.134208171596]"
35,False,2,8,4,32,2048,138443.7,1384437,True,True,[],[],2026-09-26T01:38:10.525333+00:00,2026-09-26T01:38:20.525333+00:00,799.9358365927919,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.89198759452489,100.09197155367309,"{""0"":99.89198759452489,""1"":99.99197957409899,""2"":100.09197155367309,""3"":100.09197155367309,""4"":99.99197957409899,""5"":99.89198759452489,""6"":99.99197957409899,""7"":99.99197957409899}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",678.4324007256973,692.6309859730147,84.80405009071217,86.57887324662684,"[84.59157126218716,83.89164100351658,84.89154137304598,85.49148159476363,84.1916111143754,86.09142181648126,84.99153140999893,84.29160115132835]","[86.49138196429303,85.6914616686695,87.59127237077536,87.49128233382243,85.39149155781068,87.89124248163418,86.1914118534342,85.89144174257538]","{""0"":17224.2,""1"":17079,""2"":17406.5,""3"":17283.7,""4"":17260.6,""5"":17463.1,""6"":17362.3,""7"":17364.3}",24472.079,"[23732.307,23999.303,23592.894,23702.551,23448.818,23793.37,24472.079,24321.266]","[14871.568619610782,14981.191453814627,14702.058747933243,14814.550292934962,14826.096695960743,14656.157489998912,14735.21785264625,14734.667832455096]"
36,False,3,8,4,32,2048,138723.9,1387239,True,True,[],[],2026-09-26T01:38:26.464844+00:00,2026-09-26T01:38:36.464844+00:00,799.976025047511,,,100.0,100.0,"{""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.92198662446405,100.12203064173025,"{""0"":100.02200863309716,""1"":100.02200863309716,""2"":100.02200863309716,""3"":100.02200863309716,""4"":100.02200863309716,""5"":99.92198662446405,""6"":99.92198662446405,""7"":100.12203064173025}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",681.6704734447801,693.4699623499413,85.20880918059751,86.68374529374266,"[83.39638768563101,85.19630972201153,85.69628806545057,84.5963357098847,85.39630105938716,85.99627507151399,85.49629672807495,85.89627940282618]","[84.7963270472603,86.79624042101645,87.39621443314329,85.99627507151399,86.49625341495303,87.5962057705189,87.29621876445549,87.09622742707987]","{""0"":17005.5,""1"":17329.6,""2"":17411,""3"":17243.8,""4"":17393.1,""5"":17484.4,""6"":17465.4,""7"":17391.1}",24389.789,"[24389.789,23429.661,24216.034,24021.173,23669.589,24282.045,24116.544,24074.477]","[15052.024396036577,14781.063952041593,14698.934422169892,14849.012166361243,14713.895499686656,14628.171845530873,14665.382664582547,14725.734239461564]"
37,True,profile,8,4,32,2048,136691.0,1366910,True,True,[],[],2026-09-26T01:38:42.417307+00:00,2026-09-26T01:38:52.417307+00:00,799.7324234176893,,,99.9,100.0,"{""8"":100.0,""9"":100.0,""10"":99.9,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.89155926409998,99.9915508149149,"{""0"":99.9915508149149,""1"":99.9915508149149,""2"":99.9915508149149,""3"":99.9915508149149,""4"":99.89155926409998,""5"":99.9915508149149,""6"":99.9915508149149,""7"":99.9915508149149}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8]}",678.0675594853504,690.5669614814674,84.7584449356688,86.32087018518342,"[84.69594792568822,84.19597184584354,84.99593357359502,84.49595749375035,85.59590486940864,85.09592878956397,84.69594792568822,84.29596706181248]","[85.39591443747076,86.29587138119119,86.29587138119119,86.595857029098,87.09583310894267,87.09583310894267,85.7958953013465,85.99588573328438]","{""0"":16991.7,""1"":16926.1,""2"":17221.7,""3"":16963.6,""4"":17145.1,""5"":17144,""6"":17174.6,""7"":17124.2}",24794.385,"[22941.295,24794.385,24077.302,24742.654,24274.802,24713.848,24126.467,23863.184]","[15063.342754285917,15112.572213037853,14863.330791216895,15085.29531625952,14940.912459373232,14935.39318877158,14914.362354284816,14947.972712407001]"
38,False,1,12,1,12,768,120288.4,1202884,True,True,[],[],2026-09-26T03:14:37.898658+00:00,2026-09-26T03:14:47.898658+00:00,1199.9274562762096,0.10003563620476945,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.93560056856467,100.03563620476945,"{""0"":99.93560056856467,""1"":100.03563620476945,""2"":99.93560056856467,""3"":99.93560056856467,""4"":99.93560056856467,""5"":99.93560056856467,""6"":100.03563620476945,""7"":100.03563620476945,""8"":99.93560056856467,""9"":99.93560056856467,""10"":99.93560056856467,""11"":100.03563620476945}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",736.0649167460155,743.7666423322967,92.00811459325193,92.97083029153708,"[61.1136926391922,61.413759869826535,61.51378228003798,61.1136926391922,61.51378228003798,60.61358058813499,61.413759869826535,62.0138943310952,61.51378228003798,62.0138943310952,61.51378228003798,60.31351335750065]","[61.81384951067231,61.213715049403646,61.413759869826535,62.0138943310952,62.914096022998194,61.81384951067231,62.51400638215242,62.113916741306646,62.0138943310952,62.41398397194097,62.21393915151809,61.31373745961509]","{""0"":10050.2,""1"":9974.9,""2"":9962.5,""3"":10005.6,""4"":10093.4,""5"":9919.4,""6"":10058.6,""7"":10048.1,""8"":9939,""9"":10219.5,""10"":10105.4,""11"":9911.8}",14222.866,"[13270.466,14054.636,13842.993,14194.333,12779.516,13478.444,13859.853,13975.933,14222.866,13075.311,13585.691,13369.226]","[6365.27199405982,6415.960625850886,6422.229970750313,6395.531212141201,6340.851243000376,6451.977388188801,6357.59440437039,6368.614645405599,6438.540952510313,6264.807313508488,6334.225250311714,6459.8948815048725]"
39,False,2,12,1,12,768,120447.7,1204477,True,True,[],[],2026-09-26T03:14:53.308629+00:00,2026-09-26T03:15:03.308629+00:00,1199.8173073637522,0.20000288504146563,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.90144107821207,100.10144396325354,"{""0"":100.00144252073281,""1"":100.00144252073281,""2"":100.00144252073281,""3"":100.00144252073281,""4"":99.90144107821207,""5"":100.10144396325354,""6"":100.00144252073281,""7"":100.00144252073281,""8"":100.10144396325354,""9"":100.00144252073281,""10"":100.00144252073281,""11"":100.00144252073281}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",735.2189386003223,743.214794376291,91.90236732504029,92.90184929703638,"[61.06834848896097,61.3681930805598,60.56860750296293,60.36871110856371,61.96788226375745,61.26824488336019,61.867934066557844,60.96840029176136,61.16829668616058,61.46814127775941,60.86845209456175,62.26772685535628]","[62.26772685535628,62.667519644154716,61.56808947495902,61.767985869358235,61.96788226375745,61.96788226375745,62.56757144695511,60.96840029176136,62.36767505255589,61.46814127775941,61.26824488336019,62.36767505255589]","{""0"":10040.6,""1"":10026.2,""2"":10031.3,""3"":9895.9,""4"":10115.5,""5"":10055.3,""6"":10169.1,""7"":9999.6,""8"":10036.6,""9"":9994.5,""10"":9985,""11"":10098.1}",14675.028,"[13234.773,13423.718,14376.039,14043.709,13726.642,14675.028,13117.629,13927.507,13608.952,14201.747,14345.444,13443.681]","[6379.3206380296,6383.62836214119,6379.50852615314,6466.521689194516,6326.000380396421,6364.644466639484,6294.39649058422,6397.444299091964,6375.329784269573,6402.45777434589,6406.433880781172,6336.613893980056]"
40,False,3,12,1,12,768,120403.6,1204036,True,True,[],[],2026-09-26T03:15:08.722668+00:00,2026-09-26T03:15:18.722668+00:00,1199.2914459292913,0.19999857348941735,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.79928817121926,99.99928674470868,"{""0"":99.99928674470868,""1"":99.89928745796396,""2"":99.99928674470868,""3"":99.99928674470868,""4"":99.99928674470868,""5"":99.99928674470868,""6"":99.99928674470868,""7"":99.79928817121926,""8"":99.99928674470868,""9"":99.99928674470868,""10"":99.99928674470868,""11"":99.99928674470868}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",735.0562350306334,743.7580845948822,91.88202937882917,92.96976057436028,"[60.41284065294633,62.3132445807708,61.313031987178974,61.413053246538155,61.112989468460604,60.11277687486878,60.21279813422796,62.11320206205243,61.713117024615705,61.112989468460604,61.413053246538155,61.81313828397489]","[62.51328709948916,61.21301072781979,61.81313828397489,61.21301072781979,61.81313828397489,61.61309576525652,62.913372136925894,62.3132445807708,62.21322332141162,60.61288317166469,63.013393396285075,62.51328709948916]","{""0"":10025.1,""1"":10094.9,""2"":10042,""3"":9966.1,""4"":9967.6,""5"":9980.2,""6"":10044.4,""7"":10120.4,""8"":10045.4,""9"":9959.5,""10"":10106.7,""11"":10051.3}",14879.818,"[14560.05,13347.344,14182.654,14279.182,14161.44,14239.425,13184.132,13973.179,13618.251,14879.818,13588.69,14025.546]","[6382.27547514738,6338.135194533874,6371.6977284803825,6423.79561241609,6423.0824536598575,6410.068932947235,6375.8675606208435,6326.033726107664,6372.529151034304,6424.470484080526,6329.855155886689,6366.148198451941]"
41,False,1,12,2,24,1536,153524.6,1535246,True,True,[],[],2026-09-26T03:15:30.534411+00:00,2026-09-26T03:15:40.534411+00:00,1199.9190702414687,0.30007979415842,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.92657145475386,100.02659805280666,"{""0"":99.92657145475386,""1"":99.92657145475386,""2"":99.92657145475386,""3"":100.02659805280666,""4"":99.92657145475386,""5"":100.02659805280666,""6"":100.02659805280666,""7"":100.02659805280666,""8"":100.02659805280666,""9"":100.02659805280666,""10"":99.92657145475386,""11"":99.92657145475386}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",741.8387615949789,755.0394513402657,92.72984519937236,94.37993141753321,"[62.10324493805364,60.90318223393666,60.90318223393666,62.00323971271056,61.503213585995155,61.803229262024395,61.803229262024395,62.203250163396724,62.60327106476905,62.00323971271056,61.803229262024395,62.203250163396724]","[63.90333899422911,62.10324493805364,62.10324493805364,63.003291966141376,62.60327106476905,63.60332331819986,62.60327106476905,62.503265839425964,64.40336512094451,63.10329719148446,62.10324493805364,63.003291966141376]","{""0"":12838.2,""1"":12724,""2"":12598.3,""3"":12733.5,""4"":12838.6,""5"":12901.5,""6"":12847.3,""7"":12695.9,""8"":12904,""9"":12803.6,""10"":12802.4,""11"":12837.3}",21612.157,"[20831.431,21585.403,21357.744,21075.303,20501.432,20583.323,21612.157,21052.576,21580.277,19895.489,20892.275,20828.1]","[9967.567258517549,10058.114840961962,10160.45709498107,10046.577557160246,9965.341380228374,9915.151895655545,9964.282090236858,10084.240613977741,9925.889939987599,9993.941196311975,9996.136240986067,9975.109160142709]"
42,False,2,12,2,24,1536,153068.8,1530688,True,True,[],[],2026-09-26T03:15:46.141496+00:00,2026-09-26T03:15:56.141496+00:00,1199.615249548519,0.20001921626486352,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.8095889161669,100.00960813243177,"{""0"":99.90959852429933,""1"":100.00960813243177,""2"":100.00960813243177,""3"":100.00960813243177,""4"":99.8095889161669,""5"":100.00960813243177,""6"":100.00960813243177,""7"":100.00960813243177,""8"":99.90959852429933,""9"":99.90959852429933,""10"":99.90959852429933,""11"":100.00960813243177}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",741.1520387890522,755.6511005300684,92.64400484863152,94.45638756625856,"[61.69600754625542,61.396026958510255,61.69600754625542,61.29603342926187,61.79600107550381,61.69600754625542,62.495955780242525,61.69600754625542,61.59601401700703,63.29590401422963,61.995988134000584,60.496085195274766]","[62.59594930949091,62.19597519249736,63.19591048498124,62.99592342648447,62.59594930949091,61.69600754625542,63.79587166047157,64.3958328359619,63.095916955732854,63.895865189719956,64.19584577746512,60.9960528415167]","{""0"":12774.9,""1"":12632.6,""2"":12710.6,""3"":12647.3,""4"":12736.7,""5"":12717.8,""6"":12861.6,""7"":12877.9,""8"":12729.6,""9"":12855.7,""10"":12877.7,""11"":12646.4}",22903.2,"[21174.33,22903.2,21467.28,21683.375,21434.121,20645.006,20019.734,21233.74,21430.212,21574.042,20591.721,21287.397]","[10018.696920649085,10131.95968672324,10068.045688724373,10116.862299890096,10046.7184741181,10070.085202346318,9951.48642583349,9940.499711963907,10056.915502207454,9950.29383632941,9944.010064747587,10128.433084648595]"
